date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,match_result,year,winner,first_shooter
1974-07-07,Germany,Netherlands,2,1,FIFA World Cup,Munich,Germany,False,Home Win,1974,,
1978-06-01,Germany,Poland,0,0,FIFA World Cup,Buenos Aires,Argentina,True,Draw,1978,,
1978-06-02,Argentina,Hungary,2,1,FIFA World Cup,Buenos Aires,Argentina,False,Home Win,1978,,
1978-06-02,France,Italy,1,2,FIFA World Cup,Mar del Plata,Argentina,True,Away Win,1978,,
1978-06-02,Mexico,Tunisia,1,3,FIFA World Cup,Rosario,Argentina,True,Away Win,1978,,
1978-06-03,Austria,Spain,2,1,FIFA World Cup,Buenos Aires,Argentina,True,Home Win,1978,,
1978-06-03,Brazil,Sweden,1,1,FIFA World Cup,Mar del Plata,Argentina,True,Draw,1978,,
1978-06-03,Iran,Netherlands,0,3,FIFA World Cup,Mendoza,Argentina,True,Away Win,1978,,
1978-06-03,Peru,Scotland,3,1,FIFA World Cup,Córdoba,Argentina,True,Home Win,1978,,
1978-06-06,Argentina,France,2,1,FIFA World Cup,Buenos Aires,Argentina,False,Home Win,1978,,
1978-06-06,Germany,Mexico,6,0,FIFA World Cup,Córdoba,Argentina,True,Home Win,1978,,
1978-06-06,Hungary,Italy,1,3,FIFA World Cup,Mar del Plata,Argentina,True,Away Win,1978,,
1978-06-06,Poland,Tunisia,1,0,FIFA World Cup,Rosario,Argentina,True,Home Win,1978,,
1978-06-07,Austria,Sweden,1,0,FIFA World Cup,Buenos Aires,Argentina,True,Home Win,1978,,
1978-06-07,Brazil,Spain,0,0,FIFA World Cup,Mar del Plata,Argentina,True,Draw,1978,,
1978-06-07,Iran,Scotland,1,1,FIFA World Cup,Córdoba,Argentina,True,Draw,1978,,
1978-06-07,Netherlands,Peru,0,0,FIFA World Cup,Mendoza,Argentina,True,Draw,1978,,
1978-06-10,Argentina,Italy,0,1,FIFA World Cup,Buenos Aires,Argentina,False,Away Win,1978,,
1978-06-10,France,Hungary,3,1,FIFA World Cup,Mar del Plata,Argentina,True,Home Win,1978,,
1978-06-10,Germany,Tunisia,0,0,FIFA World Cup,Córdoba,Argentina,True,Draw,1978,,
1978-06-10,Mexico,Poland,1,3,FIFA World Cup,Rosario,Argentina,True,Away Win,1978,,
1978-06-11,Austria,Brazil,0,1,FIFA World Cup,Mar del Plata,Argentina,True,Away Win,1978,,
1978-06-11,Iran,Peru,1,4,FIFA World Cup,Córdoba,Argentina,True,Away Win,1978,,
1978-06-11,Netherlands,Scotland,2,3,FIFA World Cup,Mendoza,Argentina,True,Away Win,1978,,
1978-06-11,Spain,Sweden,1,0,FIFA World Cup,Buenos Aires,Argentina,True,Home Win,1978,,
1978-06-14,Argentina,Poland,2,0,FIFA World Cup,Rosario,Argentina,False,Home Win,1978,,
1978-06-14,Austria,Netherlands,1,5,FIFA World Cup,Córdoba,Argentina,True,Away Win,1978,,
1978-06-14,Brazil,Peru,3,0,FIFA World Cup,Mendoza,Argentina,True,Home Win,1978,,
1978-06-14,Germany,Italy,0,0,FIFA World Cup,Buenos Aires,Argentina,True,Draw,1978,,
1978-06-18,Argentina,Brazil,0,0,FIFA World Cup,Rosario,Argentina,False,Draw,1978,,
1978-06-18,Austria,Italy,0,1,FIFA World Cup,Buenos Aires,Argentina,True,Away Win,1978,,
1978-06-18,Germany,Netherlands,2,2,FIFA World Cup,Córdoba,Argentina,True,Draw,1978,,
1978-06-18,Peru,Poland,0,1,FIFA World Cup,Mendoza,Argentina,True,Away Win,1978,,
1978-06-21,Argentina,Peru,6,0,FIFA World Cup,Rosario,Argentina,False,Home Win,1978,,
1978-06-21,Austria,Germany,3,2,FIFA World Cup,Córdoba,Argentina,True,Home Win,1978,,
1978-06-21,Brazil,Poland,3,1,FIFA World Cup,Mendoza,Argentina,True,Home Win,1978,,
1978-06-21,Italy,Netherlands,1,2,FIFA World Cup,Buenos Aires,Argentina,True,Away Win,1978,,
1978-06-24,Brazil,Italy,2,1,FIFA World Cup,Buenos Aires,Argentina,True,Home Win,1978,,
1978-06-25,Argentina,Netherlands,3,1,FIFA World Cup,Buenos Aires,Argentina,False,Home Win,1978,,
1982-06-13,Argentina,Belgium,0,1,FIFA World Cup,Barcelona,Spain,True,Away Win,1982,,
1982-06-14,Brazil,Russia,2,1,FIFA World Cup,Seville,Spain,True,Home Win,1982,,
1982-06-14,Italy,Poland,0,0,FIFA World Cup,Vigo,Spain,True,Draw,1982,,
1982-06-15,Hungary,El Salvador,10,1,FIFA World Cup,Elche,Spain,True,Home Win,1982,,
1982-06-15,Peru,Cameroon,0,0,FIFA World Cup,La Coruña,Spain,True,Draw,1982,,
1982-06-15,Scotland,New Zealand,5,2,FIFA World Cup,Málaga,Spain,True,Home Win,1982,,
1982-06-16,England,France,3,1,FIFA World Cup,Bilbao,Spain,True,Home Win,1982,,
1982-06-16,Germany,Algeria,1,2,FIFA World Cup,Gijón,Spain,True,Away Win,1982,,
1982-06-16,Spain,Honduras,1,1,FIFA World Cup,Valencia,Spain,False,Draw,1982,,
1982-06-17,Chile,Austria,0,1,FIFA World Cup,Oviedo,Spain,True,Away Win,1982,,
1982-06-17,Czechoslovakia,Kuwait,1,1,FIFA World Cup,Valladolid,Spain,True,Draw,1982,,
1982-06-17,Yugoslavia,Northern Ireland,0,0,FIFA World Cup,Zaragoza,Spain,True,Draw,1982,,
1982-06-18,Argentina,Hungary,4,1,FIFA World Cup,Alicante,Spain,True,Home Win,1982,,
1982-06-18,Brazil,Scotland,4,1,FIFA World Cup,Seville,Spain,True,Home Win,1982,,
1982-06-18,Italy,Peru,1,1,FIFA World Cup,Vigo,Spain,True,Draw,1982,,
1982-06-19,Belgium,El Salvador,1,0,FIFA World Cup,Elche,Spain,True,Home Win,1982,,
1982-06-19,Poland,Cameroon,0,0,FIFA World Cup,La Coruña,Spain,True,Draw,1982,,
1982-06-19,Russia,New Zealand,3,0,FIFA World Cup,Málaga,Spain,True,Home Win,1982,,
1982-06-20,England,Czechoslovakia,2,0,FIFA World Cup,Bilbao,Spain,True,Home Win,1982,,
1982-06-20,Germany,Chile,4,1,FIFA World Cup,Gijón,Spain,True,Home Win,1982,,
1982-06-20,Spain,Yugoslavia,2,1,FIFA World Cup,Valencia,Spain,False,Home Win,1982,,
1982-06-21,Algeria,Austria,0,2,FIFA World Cup,Oviedo,Spain,True,Away Win,1982,,
1982-06-21,France,Kuwait,4,1,FIFA World Cup,Valladolid,Spain,True,Home Win,1982,,
1982-06-21,Honduras,Northern Ireland,1,1,FIFA World Cup,Zaragoza,Spain,True,Draw,1982,,
1982-06-22,Belgium,Hungary,1,1,FIFA World Cup,Elche,Spain,True,Draw,1982,,
1982-06-22,Poland,Peru,5,1,FIFA World Cup,La Coruña,Spain,True,Home Win,1982,,
1982-06-22,Russia,Scotland,2,2,FIFA World Cup,Málaga,Spain,True,Draw,1982,,
1982-06-23,Argentina,El Salvador,2,0,FIFA World Cup,Alicante,Spain,True,Home Win,1982,,
1982-06-23,Brazil,New Zealand,4,0,FIFA World Cup,Seville,Spain,True,Home Win,1982,,
1982-06-23,Italy,Cameroon,1,1,FIFA World Cup,Vigo,Spain,True,Draw,1982,,
1982-06-24,Algeria,Chile,3,2,FIFA World Cup,Oviedo,Spain,True,Home Win,1982,,
1982-06-24,France,Czechoslovakia,1,1,FIFA World Cup,Valladolid,Spain,True,Draw,1982,,
1982-06-24,Honduras,Yugoslavia,0,1,FIFA World Cup,Zaragoza,Spain,True,Away Win,1982,,
1982-06-25,England,Kuwait,1,0,FIFA World Cup,Bilbao,Spain,True,Home Win,1982,,
1982-06-25,Germany,Austria,1,0,FIFA World Cup,Gijón,Spain,True,Home Win,1982,,
1982-06-25,Spain,Northern Ireland,0,1,FIFA World Cup,Valencia,Spain,False,Away Win,1982,,
1982-06-28,Austria,France,0,1,FIFA World Cup,Madrid,Spain,True,Away Win,1982,,
1982-06-28,Poland,Belgium,3,0,FIFA World Cup,Barcelona,Spain,True,Home Win,1982,,
1982-06-29,Germany,England,0,0,FIFA World Cup,Madrid,Spain,True,Draw,1982,,
1982-06-29,Italy,Argentina,2,1,FIFA World Cup,Barcelona,Spain,True,Home Win,1982,,
1982-07-01,Austria,Northern Ireland,2,2,FIFA World Cup,Madrid,Spain,True,Draw,1982,,
1982-07-01,Belgium,Russia,0,1,FIFA World Cup,Barcelona,Spain,True,Away Win,1982,,
1982-07-02,Argentina,Brazil,1,3,FIFA World Cup,Barcelona,Spain,True,Away Win,1982,,
1982-07-02,Spain,Germany,1,2,FIFA World Cup,Madrid,Spain,False,Away Win,1982,,
1982-07-04,France,Northern Ireland,4,1,FIFA World Cup,Madrid,Spain,True,Home Win,1982,,
1982-07-04,Poland,Russia,0,0,FIFA World Cup,Barcelona,Spain,True,Draw,1982,,
1982-07-05,Italy,Brazil,3,2,FIFA World Cup,Barcelona,Spain,True,Home Win,1982,,
1982-07-05,Spain,England,0,0,FIFA World Cup,Madrid,Spain,False,Draw,1982,,
1982-07-08,Germany,France,3,3,FIFA World Cup,Seville,Spain,True,Draw,1982,Germany,France
1982-07-08,Poland,Italy,0,2,FIFA World Cup,Barcelona,Spain,True,Away Win,1982,,
1982-07-10,Poland,France,3,2,FIFA World Cup,Alicante,Spain,True,Home Win,1982,,
1982-07-11,Italy,Germany,3,1,FIFA World Cup,Madrid,Spain,True,Home Win,1982,,
1986-05-31,Bulgaria,Italy,1,1,FIFA World Cup,Mexico City,Mexico,True,Draw,1986,,
1986-06-01,Canada,France,0,1,FIFA World Cup,León,Mexico,True,Away Win,1986,,
1986-06-01,Spain,Brazil,0,1,FIFA World Cup,Guadalajara,Mexico,True,Away Win,1986,,
1986-06-02,Argentina,South Korea,3,1,FIFA World Cup,Mexico City,Mexico,True,Home Win,1986,,
1986-06-02,Morocco,Poland,0,0,FIFA World Cup,Monterrey,Mexico,True,Draw,1986,,
1986-06-02,Russia,Hungary,6,0,FIFA World Cup,Irapuato,Mexico,True,Home Win,1986,,
1986-06-03,Algeria,Northern Ireland,1,1,FIFA World Cup,Guadalajara,Mexico,True,Draw,1986,,
1986-06-03,Mexico,Belgium,2,1,FIFA World Cup,Mexico City,Mexico,False,Home Win,1986,,
1986-06-03,Portugal,England,1,0,FIFA World Cup,Monterrey,Mexico,True,Home Win,1986,,
1986-06-04,Paraguay,Iraq,1,0,FIFA World Cup,Toluca,Mexico,True,Home Win,1986,,
1986-06-04,Scotland,Denmark,0,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Away Win,1986,,
1986-06-04,Uruguay,Germany,1,1,FIFA World Cup,Querétaro,Mexico,True,Draw,1986,,
1986-06-05,France,Russia,1,1,FIFA World Cup,León,Mexico,True,Draw,1986,,
1986-06-05,Italy,Argentina,1,1,FIFA World Cup,Puebla,Mexico,True,Draw,1986,,
1986-06-05,South Korea,Bulgaria,1,1,FIFA World Cup,Mexico City,Mexico,True,Draw,1986,,
1986-06-06,Brazil,Algeria,1,0,FIFA World Cup,Guadalajara,Mexico,True,Home Win,1986,,
1986-06-06,England,Morocco,0,0,FIFA World Cup,Monterrey,Mexico,True,Draw,1986,,
1986-06-06,Hungary,Canada,2,0,FIFA World Cup,Irapuato,Mexico,True,Home Win,1986,,
1986-06-07,Mexico,Paraguay,1,1,FIFA World Cup,Mexico City,Mexico,False,Draw,1986,,
1986-06-07,Northern Ireland,Spain,1,2,FIFA World Cup,Guadalajara,Mexico,True,Away Win,1986,,
1986-06-07,Poland,Portugal,1,0,FIFA World Cup,Monterrey,Mexico,True,Home Win,1986,,
1986-06-08,Denmark,Uruguay,6,1,FIFA World Cup,Nezahualcóyotl,Mexico,True,Home Win,1986,,
1986-06-08,Germany,Scotland,2,1,FIFA World Cup,Querétaro,Mexico,True,Home Win,1986,,
1986-06-08,Iraq,Belgium,1,2,FIFA World Cup,Toluca,Mexico,True,Away Win,1986,,
1986-06-09,Hungary,France,0,3,FIFA World Cup,León,Mexico,True,Away Win,1986,,
1986-06-09,Russia,Canada,2,0,FIFA World Cup,Irapuato,Mexico,True,Home Win,1986,,
1986-06-10,Argentina,Bulgaria,2,0,FIFA World Cup,Mexico City,Mexico,True,Home Win,1986,,
1986-06-10,South Korea,Italy,2,3,FIFA World Cup,Puebla,Mexico,True,Away Win,1986,,
1986-06-11,England,Poland,3,0,FIFA World Cup,Monterrey,Mexico,True,Home Win,1986,,
1986-06-11,Mexico,Iraq,1,0,FIFA World Cup,Mexico City,Mexico,False,Home Win,1986,,
1986-06-11,Paraguay,Belgium,2,2,FIFA World Cup,Toluca,Mexico,True,Draw,1986,,
1986-06-11,Portugal,Morocco,1,3,FIFA World Cup,Guadalajara,Mexico,True,Away Win,1986,,
1986-06-12,Algeria,Spain,0,3,FIFA World Cup,Monterrey,Mexico,True,Away Win,1986,,
1986-06-12,Northern Ireland,Brazil,0,3,FIFA World Cup,Guadalajara,Mexico,True,Away Win,1986,,
1986-06-13,Denmark,Germany,2,0,FIFA World Cup,Querétaro,Mexico,True,Home Win,1986,,
1986-06-13,Scotland,Uruguay,0,0,FIFA World Cup,Nezahualcóyotl,Mexico,True,Draw,1986,,
1986-06-15,Mexico,Bulgaria,2,0,FIFA World Cup,Mexico City,Mexico,False,Home Win,1986,,
1986-06-15,Russia,Belgium,3,4,FIFA World Cup,León,Mexico,True,Away Win,1986,,
1986-06-16,Argentina,Uruguay,1,0,FIFA World Cup,Puebla,Mexico,True,Home Win,1986,,
1986-06-16,Brazil,Poland,4,0,FIFA World Cup,Guadalajara,Mexico,True,Home Win,1986,,
1986-06-17,Italy,France,0,2,FIFA World Cup,Mexico City,Mexico,True,Away Win,1986,,
1986-06-17,Morocco,Germany,0,1,FIFA World Cup,Monterrey,Mexico,True,Away Win,1986,,
1986-06-18,Denmark,Spain,1,5,FIFA World Cup,Querétaro,Mexico,True,Away Win,1986,,
1986-06-18,England,Paraguay,3,0,FIFA World Cup,Mexico City,Mexico,True,Home Win,1986,,
1986-06-21,Brazil,France,1,1,FIFA World Cup,Guadalajara,Mexico,True,Draw,1986,France,Brazil
1986-06-21,Mexico,Germany,0,0,FIFA World Cup,Monterrey,Mexico,False,Draw,1986,Germany,Germany
1986-06-22,Argentina,England,2,1,FIFA World Cup,Mexico City,Mexico,True,Home Win,1986,,
1986-06-22,Spain,Belgium,1,1,FIFA World Cup,Puebla,Mexico,True,Draw,1986,Belgium,Spain
1986-06-25,Argentina,Belgium,2,0,FIFA World Cup,Mexico City,Mexico,True,Home Win,1986,,
1986-06-25,France,Germany,0,2,FIFA World Cup,Guadalajara,Mexico,True,Away Win,1986,,
1986-06-28,France,Belgium,4,2,FIFA World Cup,Puebla,Mexico,True,Home Win,1986,,
1986-06-29,Argentina,Germany,3,2,FIFA World Cup,Mexico City,Mexico,True,Home Win,1986,,
1990-06-08,Argentina,Cameroon,0,1,FIFA World Cup,Milan,Italy,True,Away Win,1990,,
1990-06-09,Italy,Austria,1,0,FIFA World Cup,Rome,Italy,False,Home Win,1990,,
1990-06-09,Russia,Romania,0,2,FIFA World Cup,Bari,Italy,True,Away Win,1990,,
1990-06-09,United Arab Emirates,Colombia,0,2,FIFA World Cup,Bologna,Italy,True,Away Win,1990,,
1990-06-10,Brazil,Sweden,2,1,FIFA World Cup,Turin,Italy,True,Home Win,1990,,
1990-06-10,Germany,Yugoslavia,4,1,FIFA World Cup,Milan,Italy,True,Home Win,1990,,
1990-06-10,United States,Czechoslovakia,1,5,FIFA World Cup,Florence,Italy,True,Away Win,1990,,
1990-06-11,Costa Rica,Scotland,1,0,FIFA World Cup,Genoa,Italy,True,Home Win,1990,,
1990-06-11,England,Republic of Ireland,1,1,FIFA World Cup,Cagliari,Italy,True,Draw,1990,,
1990-06-12,Belgium,South Korea,2,0,FIFA World Cup,Verona,Italy,True,Home Win,1990,,
1990-06-12,Netherlands,Egypt,1,1,FIFA World Cup,Palermo,Italy,True,Draw,1990,,
1990-06-13,Argentina,Russia,2,0,FIFA World Cup,Naples,Italy,True,Home Win,1990,,
1990-06-13,Uruguay,Spain,0,0,FIFA World Cup,Udine,Italy,True,Draw,1990,,
1990-06-14,Cameroon,Romania,2,1,FIFA World Cup,Bari,Italy,True,Home Win,1990,,
1990-06-14,Italy,United States,1,0,FIFA World Cup,Rome,Italy,False,Home Win,1990,,
1990-06-14,Yugoslavia,Colombia,1,0,FIFA World Cup,Bologna,Italy,True,Home Win,1990,,
1990-06-15,Austria,Czechoslovakia,0,1,FIFA World Cup,Florence,Italy,True,Away Win,1990,,
1990-06-15,Germany,United Arab Emirates,5,1,FIFA World Cup,Milan,Italy,True,Home Win,1990,,
1990-06-16,Brazil,Costa Rica,1,0,FIFA World Cup,Turin,Italy,True,Home Win,1990,,
1990-06-16,England,Netherlands,0,0,FIFA World Cup,Cagliari,Italy,True,Draw,1990,,
1990-06-16,Sweden,Scotland,1,2,FIFA World Cup,Genoa,Italy,True,Away Win,1990,,
1990-06-17,Belgium,Uruguay,3,1,FIFA World Cup,Verona,Italy,True,Home Win,1990,,
1990-06-17,Republic of Ireland,Egypt,0,0,FIFA World Cup,Palermo,Italy,True,Draw,1990,,
1990-06-17,South Korea,Spain,1,3,FIFA World Cup,Udine,Italy,True,Away Win,1990,,
1990-06-18,Argentina,Romania,1,1,FIFA World Cup,Naples,Italy,True,Draw,1990,,
1990-06-18,Cameroon,Russia,0,4,FIFA World Cup,Bari,Italy,True,Away Win,1990,,
1990-06-19,Austria,United States,2,1,FIFA World Cup,Florence,Italy,True,Home Win,1990,,
1990-06-19,Germany,Colombia,1,1,FIFA World Cup,Milan,Italy,True,Draw,1990,,
1990-06-19,Italy,Czechoslovakia,2,0,FIFA World Cup,Rome,Italy,False,Home Win,1990,,
1990-06-19,Yugoslavia,United Arab Emirates,4,1,FIFA World Cup,Bologna,Italy,True,Home Win,1990,,
1990-06-20,Brazil,Scotland,1,0,FIFA World Cup,Turin,Italy,True,Home Win,1990,,
1990-06-20,Sweden,Costa Rica,1,2,FIFA World Cup,Genoa,Italy,True,Away Win,1990,,
1990-06-21,Belgium,Spain,1,2,FIFA World Cup,Verona,Italy,True,Away Win,1990,,
1990-06-21,England,Egypt,1,0,FIFA World Cup,Cagliari,Italy,True,Home Win,1990,,
1990-06-21,Republic of Ireland,Netherlands,1,1,FIFA World Cup,Palermo,Italy,True,Draw,1990,,
1990-06-21,South Korea,Uruguay,0,1,FIFA World Cup,Udine,Italy,True,Away Win,1990,,
1990-06-23,Cameroon,Colombia,2,1,FIFA World Cup,Naples,Italy,True,Home Win,1990,,
1990-06-23,Czechoslovakia,Costa Rica,4,1,FIFA World Cup,Bari,Italy,True,Home Win,1990,,
1990-06-24,Brazil,Argentina,0,1,FIFA World Cup,Turin,Italy,True,Away Win,1990,,
1990-06-24,Germany,Netherlands,2,1,FIFA World Cup,Milan,Italy,True,Home Win,1990,,
1990-06-25,Republic of Ireland,Romania,0,0,FIFA World Cup,Genoa,Italy,True,Draw,1990,Republic of Ireland,Romania
1990-06-25,Italy,Uruguay,2,0,FIFA World Cup,Rome,Italy,False,Home Win,1990,,
1990-06-26,England,Belgium,1,0,FIFA World Cup,Bologna,Italy,True,Home Win,1990,,
1990-06-26,Spain,Yugoslavia,1,2,FIFA World Cup,Verona,Italy,True,Away Win,1990,,
1990-06-30,Italy,Republic of Ireland,1,0,FIFA World Cup,Rome,Italy,False,Home Win,1990,,
1990-06-30,Yugoslavia,Argentina,0,0,FIFA World Cup,Florence,Italy,True,Draw,1990,Argentina,Argentina
1990-07-01,Cameroon,England,2,3,FIFA World Cup,Naples,Italy,True,Away Win,1990,,
1990-07-01,Germany,Czechoslovakia,1,0,FIFA World Cup,Milan,Italy,True,Home Win,1990,,
1990-07-03,Italy,Argentina,1,1,FIFA World Cup,Naples,Italy,False,Draw,1990,Argentina,Italy
1990-07-04,Germany,England,1,1,FIFA World Cup,Turin,Italy,True,Draw,1990,Germany,England
1990-07-07,Italy,England,2,1,FIFA World Cup,Bari,Italy,False,Home Win,1990,,
1990-07-08,Germany,Argentina,1,0,FIFA World Cup,Rome,Italy,True,Home Win,1990,,
1994-06-17,Germany,Bolivia,1,0,FIFA World Cup,Chicago,United States,True,Home Win,1994,,
1994-06-17,Spain,South Korea,2,2,FIFA World Cup,Dallas,United States,True,Draw,1994,,
1994-06-18,Colombia,Romania,1,3,FIFA World Cup,Pasadena,United States,True,Away Win,1994,,
1994-06-18,Italy,Republic of Ireland,0,1,FIFA World Cup,East Rutherford,United States,True,Away Win,1994,,
1994-06-18,United States,Switzerland,1,1,FIFA World Cup,Pontiac,United States,False,Draw,1994,,
1994-06-19,Belgium,Morocco,1,0,FIFA World Cup,Orlando,United States,True,Home Win,1994,,
1994-06-19,Cameroon,Sweden,2,2,FIFA World Cup,Pasadena,United States,True,Draw,1994,,
1994-06-19,Norway,Mexico,1,0,FIFA World Cup,"Washington, D.C.",United States,True,Home Win,1994,,
1994-06-20,Brazil,Russia,2,0,FIFA World Cup,Palo Alto,United States,True,Home Win,1994,,
1994-06-20,Netherlands,Saudi Arabia,2,1,FIFA World Cup,"Washington, D.C.",United States,True,Home Win,1994,,
1994-06-21,Argentina,Greece,4,0,FIFA World Cup,Foxborough,United States,True,Home Win,1994,,
1994-06-21,Germany,Spain,1,1,FIFA World Cup,Chicago,United States,True,Draw,1994,,
1994-06-21,Nigeria,Bulgaria,3,0,FIFA World Cup,Dallas,United States,True,Home Win,1994,,
1994-06-22,Romania,Switzerland,1,4,FIFA World Cup,Pontiac,United States,True,Away Win,1994,,
1994-06-22,United States,Colombia,2,1,FIFA World Cup,Pasadena,United States,False,Home Win,1994,,
1994-06-23,Italy,Norway,1,0,FIFA World Cup,East Rutherford,United States,True,Home Win,1994,,
1994-06-23,South Korea,Bolivia,0,0,FIFA World Cup,Foxborough,United States,True,Draw,1994,,
1994-06-24,Brazil,Cameroon,3,0,FIFA World Cup,Palo Alto,United States,True,Home Win,1994,,
1994-06-24,Mexico,Republic of Ireland,2,1,FIFA World Cup,Orlando,United States,True,Home Win,1994,,
1994-06-24,Sweden,Russia,3,1,FIFA World Cup,Pontiac,United States,True,Home Win,1994,,
1994-06-25,Argentina,Nigeria,2,1,FIFA World Cup,Foxborough,United States,True,Home Win,1994,,
1994-06-25,Belgium,Netherlands,1,0,FIFA World Cup,Orlando,United States,True,Home Win,1994,,
1994-06-25,Saudi Arabia,Morocco,2,1,FIFA World Cup,East Rutherford,United States,True,Home Win,1994,,
1994-06-26,Bulgaria,Greece,4,0,FIFA World Cup,Chicago,United States,True,Home Win,1994,,
1994-06-26,Switzerland,Colombia,0,2,FIFA World Cup,Palo Alto,United States,True,Away Win,1994,,
1994-06-26,United States,Romania,0,1,FIFA World Cup,Pasadena,United States,False,Away Win,1994,,
1994-06-27,Bolivia,Spain,1,3,FIFA World Cup,Chicago,United States,True,Away Win,1994,,
1994-06-27,Germany,South Korea,3,2,FIFA World Cup,Dallas,United States,True,Home Win,1994,,
1994-06-28,Brazil,Sweden,1,1,FIFA World Cup,Pontiac,United States,True,Draw,1994,,
1994-06-28,Republic of Ireland,Norway,0,0,FIFA World Cup,East Rutherford,United States,True,Draw,1994,,
1994-06-28,Italy,Mexico,1,1,FIFA World Cup,"Washington, D.C.",United States,True,Draw,1994,,
1994-06-28,Russia,Cameroon,6,1,FIFA World Cup,Palo Alto,United States,True,Home Win,1994,,
1994-06-29,Belgium,Saudi Arabia,0,1,FIFA World Cup,"Washington, D.C.",United States,True,Away Win,1994,,
1994-06-29,Morocco,Netherlands,1,2,FIFA World Cup,Orlando,United States,True,Away Win,1994,,
1994-06-30,Argentina,Bulgaria,0,2,FIFA World Cup,Dallas,United States,True,Away Win,1994,,
1994-06-30,Greece,Nigeria,0,2,FIFA World Cup,Foxborough,United States,True,Away Win,1994,,
1994-07-02,Germany,Belgium,3,2,FIFA World Cup,Chicago,United States,True,Home Win,1994,,
1994-07-02,Spain,Switzerland,3,0,FIFA World Cup,"Washington, D.C.",United States,True,Home Win,1994,,
1994-07-03,Romania,Argentina,3,2,FIFA World Cup,Pasadena,United States,True,Home Win,1994,,
1994-07-03,Saudi Arabia,Sweden,1,3,FIFA World Cup,Dallas,United States,True,Away Win,1994,,
1994-07-04,Netherlands,Republic of Ireland,2,0,FIFA World Cup,Orlando,United States,True,Home Win,1994,,
1994-07-04,United States,Brazil,0,1,FIFA World Cup,Palo Alto,United States,False,Away Win,1994,,
1994-07-05,Mexico,Bulgaria,1,1,FIFA World Cup,East Rutherford,United States,True,Draw,1994,Bulgaria,Mexico
1994-07-05,Nigeria,Italy,1,2,FIFA World Cup,Foxborough,United States,True,Away Win,1994,,
1994-07-09,Italy,Spain,2,1,FIFA World Cup,Foxborough,United States,True,Home Win,1994,,
1994-07-09,Netherlands,Brazil,2,3,FIFA World Cup,Dallas,United States,True,Away Win,1994,,
1994-07-10,Bulgaria,Germany,2,1,FIFA World Cup,East Rutherford,United States,True,Home Win,1994,,
1994-07-10,Romania,Sweden,2,2,FIFA World Cup,Palo Alto,United States,True,Draw,1994,Sweden,Sweden
1994-07-13,Bulgaria,Italy,1,2,FIFA World Cup,East Rutherford,United States,True,Away Win,1994,,
1994-07-13,Sweden,Brazil,0,1,FIFA World Cup,Pasadena,United States,True,Away Win,1994,,
1994-07-16,Sweden,Bulgaria,4,0,FIFA World Cup,Pasadena,United States,True,Home Win,1994,,
1994-07-17,Brazil,Italy,0,0,FIFA World Cup,Pasadena,United States,True,Draw,1994,Brazil,Italy
1998-06-10,Brazil,Scotland,2,1,FIFA World Cup,Saint-Denis,France,True,Home Win,1998,,
1998-06-10,Morocco,Norway,2,2,FIFA World Cup,Montpellier,France,True,Draw,1998,,
1998-06-11,Cameroon,Austria,1,1,FIFA World Cup,Toulouse,France,True,Draw,1998,,
1998-06-11,Italy,Chile,2,2,FIFA World Cup,Bordeaux,France,True,Draw,1998,,
1998-06-12,France,South Africa,3,0,FIFA World Cup,Marseille,France,False,Home Win,1998,,
1998-06-12,Paraguay,Bulgaria,0,0,FIFA World Cup,Montpellier,France,True,Draw,1998,,
1998-06-12,Saudi Arabia,Denmark,0,1,FIFA World Cup,Lens,France,True,Away Win,1998,,
1998-06-13,South Korea,Mexico,1,3,FIFA World Cup,Lyon,France,True,Away Win,1998,,
1998-06-13,Netherlands,Belgium,0,0,FIFA World Cup,Saint-Denis,France,True,Draw,1998,,
1998-06-13,Spain,Nigeria,2,3,FIFA World Cup,Nantes,France,True,Away Win,1998,,
1998-06-14,Argentina,Japan,1,0,FIFA World Cup,Toulouse,France,True,Home Win,1998,,
1998-06-14,Jamaica,Croatia,1,3,FIFA World Cup,Lens,France,True,Away Win,1998,,
1998-06-14,Serbia,Iran,1,0,FIFA World Cup,Saint-Étienne,France,True,Home Win,1998,,
1998-06-15,England,Tunisia,2,0,FIFA World Cup,Marseille,France,True,Home Win,1998,,
1998-06-15,Germany,United States,2,0,FIFA World Cup,Paris,France,True,Home Win,1998,,
1998-06-15,Romania,Colombia,1,0,FIFA World Cup,Lyon,France,True,Home Win,1998,,
1998-06-16,Brazil,Morocco,3,0,FIFA World Cup,Nantes,France,True,Home Win,1998,,
1998-06-16,Scotland,Norway,1,1,FIFA World Cup,Bordeaux,France,True,Draw,1998,,
1998-06-17,Chile,Austria,1,1,FIFA World Cup,Saint-Étienne,France,True,Draw,1998,,
1998-06-17,Italy,Cameroon,3,0,FIFA World Cup,Montpellier,France,True,Home Win,1998,,
1998-06-18,France,Saudi Arabia,4,0,FIFA World Cup,Saint-Denis,France,False,Home Win,1998,,
1998-06-18,South Africa,Denmark,1,1,FIFA World Cup,Toulouse,France,True,Draw,1998,,
1998-06-19,Nigeria,Bulgaria,1,0,FIFA World Cup,Paris,France,True,Home Win,1998,,
